Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/acquisition_axis_0_st_fft_curr[2:0],i_system_wrapper/system_i/acquisition_axis_0_event_frame_started,i_system_wrapper/system_i/acquisition_axis_0_st_fft_next[2:0],i_system_wrapper/system_i/acquisition_axis_0_st_xfft_curr,i_system_wrapper/system_i/acquisition_axis_0_st_xfft_next,i_system_wrapper/system_i/acquisition_axis_0_st_curr[3:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_cntr[16:0],i_system_wrapper/system_i/acquisition_axis_0_config_xfft_valid,i_system_wrapper/system_i/acquisition_axis_0_switch_position,i_system_wrapper/system_i/acquisition_axis_0_config_xfft_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tvalid,i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tlast,i_system_wrapper/system_i/acquisition_axis_0_xfft_tvalid1,i_system_wrapper/system_i/acquisition_axis_0_second_peak_data[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_peak[15:0],i_system_wrapper/system_i/acquisition_axis_0_max_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_second_peak[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_index_done,i_system_wrapper/system_i/acquisition_axis_0_second_peak_valid,i_system_wrapper/system_i/acquisition_axis_0_second_peak_last,i_system_wrapper/system_i/acquisition_axis_0_xfft_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tdata[31:0]
14582,14582,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14583,14583,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14584,14584,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14585,14585,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14586,14586,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14587,14587,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14588,14588,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14589,14589,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14590,14590,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14591,14591,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14592,14592,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14593,14593,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14594,14594,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14595,14595,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14596,14596,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14597,14597,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14598,14598,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14599,14599,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14600,14600,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14601,14601,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14602,14602,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14603,14603,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14604,14604,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14605,14605,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14606,14606,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14607,14607,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14608,14608,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14609,14609,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14610,14610,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14611,14611,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14612,14612,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14613,14613,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14614,14614,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14615,14615,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14616,14616,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14617,14617,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14618,14618,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14619,14619,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14620,14620,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14621,14621,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14622,14622,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14623,14623,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14624,14624,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14625,14625,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14626,14626,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14627,14627,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14628,14628,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14629,14629,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14630,14630,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14631,14631,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14632,14632,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14633,14633,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14634,14634,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14635,14635,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14636,14636,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14637,14637,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14638,14638,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14639,14639,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14640,14640,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14641,14641,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14642,14642,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14643,14643,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14644,14644,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14645,14645,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14646,14646,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14647,14647,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14648,14648,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14649,14649,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14650,14650,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14651,14651,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14652,14652,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14653,14653,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14654,14654,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14655,14655,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14656,14656,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14657,14657,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14658,14658,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14659,14659,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14660,14660,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14661,14661,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14662,14662,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14663,14663,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14664,14664,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14665,14665,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14666,14666,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14667,14667,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14668,14668,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14669,14669,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14670,14670,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14671,14671,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14672,14672,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14673,14673,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14674,14674,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14675,14675,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14676,14676,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14677,14677,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14678,14678,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14679,14679,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14680,14680,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14681,14681,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14682,14682,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14683,14683,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14684,14684,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14685,14685,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14686,14686,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14687,14687,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14688,14688,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14689,14689,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14690,14690,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14691,14691,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14692,14692,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14693,14693,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14694,14694,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14695,14695,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14696,14696,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14697,14697,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14698,14698,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14699,14699,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14700,14700,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14701,14701,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14702,14702,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14703,14703,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14704,14704,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14705,14705,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14706,14706,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14707,14707,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14708,14708,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14709,14709,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14710,14710,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14711,14711,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14712,14712,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14713,14713,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14714,14714,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14715,14715,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14716,14716,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14717,14717,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14718,14718,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14719,14719,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14720,14720,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14721,14721,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14722,14722,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14723,14723,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14724,14724,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14725,14725,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14726,14726,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14727,14727,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14728,14728,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14729,14729,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14730,14730,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14731,14731,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14732,14732,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14733,14733,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14734,14734,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14735,14735,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14736,14736,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14737,14737,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14738,14738,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14739,14739,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14740,14740,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14741,14741,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14742,14742,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14743,14743,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14744,14744,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14745,14745,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14746,14746,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14747,14747,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14748,14748,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14749,14749,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14750,14750,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14751,14751,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14752,14752,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14753,14753,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14754,14754,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14755,14755,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14756,14756,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
14757,14757,0,3,0,"ST_IFFT",1,1,3,01000,0,0,000c,0,0,0,4202036522,0,0,00000000,0,0,0,0ff0,fa75fd2a
